A1	A2	A3	A4	A5	A6	A7	A8	A9	A10	A11	A12	A13	A14	A15	A16	A17	A18	A19	A20	class
1255.0	3103.0	2082.0	-157.0	1606.0	-228.0	148.0	-1769.0	-5572.0	-2857.0	2398.0	-2076.0	2934.0	12.0	1034.0	-1596.0	882.0	-1521.0	678.0	1873.0	0
-432.0	1844.0	1366.0	278.0	104.0	945.0	-81.0	1174.0	773.0	74.0	1549.0	864.0	-853.0	111.0	2242.0	1615.0	-421.0	-525.0	-974.0	973.0	1
-282.0	-235.0	545.0	56.0	1964.0	2.0	868.0	-79.0	664.0	1718.0	288.0	-713.0	25.0	-1016.0	89.0	-502.0	603.0	-412.0	329.0	-661.0	1
-1083.0	4014.0	-3049.0	2276.0	-2736.0	-164.0	288.0	-683.0	-918.0	-5881.0	5393.0	-426.0	1235.0	2735.0	-1185.0	3379.0	-1277.0	132.0	-744.0	-3943.0	0
56.0	971.0	2509.0	-3308.0	957.0	-921.0	-434.0	-1316.0	-4373.0	-64.0	-1078.0	-1974.0	2222.0	-1165.0	3308.0	1067.0	6482.0	474.0	-1954.0	419.0	0
752.0	-629.0	-15.0	1272.0	1858.0	-3.0	28.0	1516.0	1467.0	-2905.0	-332.0	727.0	703.0	308.0	1477.0	-43.0	-297.0	1089.0	-495.0	1033.0	1
-712.0	536.0	4.0	1171.0	25.0	43.0	-1221.0	-1053.0	1938.0	1449.0	436.0	251.0	1209.0	1724.0	1844.0	-253.0	924.0	-1644.0	-432.0	-1527.0	1
76.0	642.0	966.0	-11.0	634.0	802.0	-249.0	482.0	-32.0	806.0	87.0	-144.0	837.0	124.0	318.0	889.0	1195.0	367.0	-358.0	329.0	1
-4296.0	-1781.0	149.0	1452.0	1612.0	788.0	-2096.0	838.0	-1744.0	-1.0	1815.0	-5586.0	-1126.0	1218.0	-2751.0	1119.0	-2085.0	-609.0	-1071.0	938.0	0
1252.0	-223.0	722.0	-663.0	-564.0	122.0	296.0	387.0	158.0	-417.0	1309.0	668.0	328.0	1266.0	-859.0	434.0	-236.0	-1223.0	997.0	2318.0	1
1846.0	805.0	2088.0	-866.0	-1063.0	2998.0	62.0	589.0	-163.0	-423.0	1822.0	-698.0	1292.0	994.0	3.0	86.0	522.0	171.0	-2167.0	1665.0	1
1375.0	-1667.0	-2.0	1137.0	453.0	1099.0	638.0	553.0	-943.0	404.0	979.0	-399.0	-35.0	73.0	2097.0	-1262.0	645.0	-1461.0	184.0	3629.0	1
1305.0	724.0	964.0	-791.0	1487.0	568.0	-2353.0	1458.0	-126.0	-755.0	246.0	-1125.0	1405.0	3166.0	172.0	2477.0	-1183.0	303.0	4163.0	-1234.0	0
406.0	2519.0	1298.0	927.0	446.0	1542.0	418.0	-3.0	175.0	-39.0	-239.0	44.0	-1203.0	-664.0	732.0	155.0	136.0	461.0	22.0	275.0	1
-1004.0	-338.0	43.0	-48.0	1292.0	-597.0	768.0	549.0	1178.0	-1784.0	1511.0	-1709.0	436.0	1427.0	3624.0	124.0	-2896.0	734.0	559.0	-744.0	0
-9.0	-1217.0	-2041.0	9.0	-395.0	-329.0	-2158.0	19.0	143.0	227.0	1711.0	-2394.0	649.0	-89.0	27.0	999.0	306.0	-373.0	709.0	4238.0	0
6.0	-1308.0	543.0	1959.0	2946.0	-956.0	-2518.0	938.0	1904.0	1803.0	882.0	-2901.0	-313.0	92.0	-489.0	2191.0	2279.0	-2768.0	-386.0	892.0	0
793.0	167.0	-2017.0	-1435.0	-42.0	358.0	-582.0	814.0	-77.0	-176.0	112.0	1838.0	103.0	203.0	576.0	-626.0	971.0	203.0	1079.0	3076.0	1
-42.0	168.0	1724.0	504.0	369.0	-24.0	1672.0	512.0	2909.0	323.0	1612.0	259.0	-1086.0	313.0	-344.0	1529.0	-1176.0	863.0	417.0	417.0	1
223.0	-2031.0	47.0	-1841.0	4057.0	-1434.0	4192.0	5668.0	192.0	-1648.0	1179.0	-2483.0	1943.0	1016.0	-712.0	2699.0	3122.0	907.0	1611.0	-3825.0	0
-1.0	1561.0	1319.0	2323.0	776.0	2368.0	728.0	-397.0	-921.0	-1215.0	36.0	4.0	383.0	233.0	1367.0	-6.0	1631.0	144.0	815.0	-443.0	1
-3167.0	-1476.0	-1005.0	2647.0	991.0	1803.0	-741.0	-2188.0	-29.0	-2271.0	-2858.0	-2456.0	-821.0	-3789.0	202.0	1233.0	-152.0	-3881.0	-258.0	1118.0	0
-1552.0	229.0	-1636.0	-6.0	412.0	-151.0	-1173.0	4355.0	1727.0	-2269.0	235.0	-978.0	-1009.0	-528.0	-1794.0	-26.0	-231.0	2796.0	2153.0	865.0	0
924.0	-843.0	356.0	-508.0	1009.0	1646.0	829.0	27.0	1538.0	-588.0	1273.0	896.0	-169.0	-901.0	1.0	935.0	-1689.0	231.0	1143.0	636.0	1
1188.0	-2331.0	198.0	-918.0	-193.0	73.0	-162.0	-2328.0	-154.0	-22.0	2826.0	36.0	3455.0	-28.0	1791.0	1978.0	-2248.0	-4666.0	-394.0	-1172.0	0
-4349.0	1548.0	-792.0	-2668.0	-918.0	-131.0	163.0	3642.0	-26.0	-2321.0	4436.0	-46.0	3164.0	-572.0	-4477.0	-3905.0	-1016.0	-2875.0	-1802.0	-394.0	0
772.0	-877.0	2174.0	-984.0	772.0	-645.0	-29.0	72.0	2952.0	1116.0	2448.0	-74.0	1033.0	182.0	-1033.0	664.0	-158.0	-1.0	58.0	1207.0	1
401.0	765.0	-1998.0	3185.0	-1241.0	1618.0	2497.0	-2177.0	1675.0	344.0	-1201.0	-3.0	3688.0	-2431.0	-789.0	-1332.0	-3306.0	486.0	532.0	342.0	0
-5.0	2333.0	68.0	147.0	895.0	-2197.0	-795.0	131.0	2006.0	1291.0	1532.0	77.0	3766.0	786.0	278.0	-3783.0	-2096.0	1027.0	-1458.0	1446.0	0
131.0	205.0	2246.0	49.0	375.0	707.0	748.0	-1118.0	186.0	843.0	-295.0	1975.0	882.0	182.0	129.0	811.0	-289.0	1994.0	435.0	798.0	1
546.0	1086.0	2092.0	1517.0	1472.0	75.0	1068.0	2693.0	657.0	772.0	-378.0	-242.0	1106.0	1974.0	625.0	1476.0	-374.0	15.0	564.0	-199.0	1
519.0	-12.0	-4.0	-874.0	84.0	-683.0	392.0	-1394.0	202.0	1758.0	-426.0	664.0	919.0	961.0	121.0	-73.0	-352.0	1616.0	-664.0	2661.0	1
318.0	1989.0	2318.0	1575.0	1705.0	-345.0	-422.0	1134.0	1319.0	158.0	1065.0	15.0	-1486.0	603.0	57.0	416.0	329.0	1663.0	998.0	663.0	1
-56.0	1992.0	1239.0	-392.0	-1491.0	-3148.0	-1091.0	-99.0	4397.0	2144.0	-2306.0	-3198.0	3433.0	869.0	-478.0	-1839.0	27.0	1959.0	846.0	-1277.0	0
6.0	2479.0	18.0	575.0	617.0	499.0	-338.0	1053.0	-12.0	1482.0	367.0	1435.0	323.0	-459.0	184.0	673.0	-573.0	93.0	1624.0	369.0	1
-409.0	873.0	1338.0	1792.0	964.0	871.0	1853.0	-204.0	526.0	477.0	1548.0	-8.0	189.0	15.0	1288.0	1516.0	18.0	1529.0	62.0	-112.0	1
-422.0	4707.0	421.0	-17.0	44.0	2593.0	2298.0	1167.0	425.0	2344.0	589.0	579.0	-1142.0	716.0	282.0	2136.0	2078.0	83.0	1142.0	3483.0	0
528.0	335.0	-63.0	617.0	182.0	-89.0	667.0	-278.0	1319.0	866.0	698.0	1925.0	303.0	425.0	-282.0	609.0	-192.0	-519.0	3065.0	8.0	1
-165.0	-54.0	1829.0	1084.0	1104.0	-905.0	-2058.0	-409.0	5.0	1666.0	465.0	1477.0	114.0	1359.0	-736.0	441.0	1193.0	-155.0	-1735.0	1304.0	1
7.0	1245.0	-2326.0	739.0	5266.0	-69.0	-444.0	-116.0	-417.0	-768.0	1831.0	1304.0	-1711.0	-326.0	-1927.0	-1787.0	463.0	-2248.0	-2459.0	612.0	0
3183.0	-592.0	1338.0	-1042.0	1944.0	84.0	908.0	-1122.0	3057.0	341.0	1977.0	-537.0	-1101.0	-577.0	-4597.0	-497.0	32.0	469.0	-408.0	-444.0	0
-6168.0	5889.0	1378.0	-1393.0	2369.0	-2047.0	-3152.0	-4218.0	838.0	-286.0	-73.0	-1211.0	1733.0	-378.0	2268.0	-86.0	-1405.0	1048.0	-1677.0	-1387.0	0
37.0	-1092.0	-757.0	996.0	1089.0	-664.0	2258.0	-424.0	-716.0	426.0	366.0	1234.0	1073.0	-844.0	192.0	455.0	17.0	1304.0	1136.0	1849.0	1
-2336.0	-738.0	-382.0	-3935.0	-1069.0	1963.0	908.0	924.0	-326.0	497.0	1639.0	1835.0	-1293.0	48.0	2104.0	173.0	1208.0	-25.0	-819.0	61.0	0
1212.0	1325.0	1393.0	92.0	145.0	-203.0	334.0	-1258.0	531.0	825.0	841.0	1697.0	1934.0	775.0	1552.0	261.0	72.0	466.0	201.0	208.0	1
1435.0	-2155.0	181.0	1709.0	-1012.0	566.0	-266.0	2425.0	-266.0	807.0	2514.0	171.0	-1639.0	-829.0	-3591.0	-607.0	-1867.0	-1445.0	-2915.0	742.0	0
-728.0	85.0	-14.0	2797.0	-75.0	-535.0	1443.0	808.0	-1857.0	2194.0	705.0	1418.0	833.0	2307.0	1342.0	-73.0	671.0	-537.0	24.0	-252.0	1
2185.0	758.0	1446.0	-3841.0	793.0	14.0	869.0	-136.0	-2646.0	-292.0	-4924.0	1865.0	-1514.0	-691.0	-823.0	-3038.0	566.0	405.0	-1178.0	-728.0	0
1915.0	-102.0	1582.0	318.0	529.0	178.0	65.0	-274.0	-919.0	118.0	761.0	-358.0	-1118.0	1357.0	53.0	529.0	248.0	61.0	582.0	968.0	1
-507.0	155.0	12.0	147.0	-104.0	-462.0	215.0	11.0	61.0	35.0	-2364.0	1006.0	641.0	-974.0	-246.0	768.0	531.0	-363.0	-496.0	1314.0	1
1093.0	1159.0	428.0	296.0	14.0	1471.0	-1972.0	257.0	1639.0	1107.0	-86.0	749.0	-375.0	103.0	1258.0	976.0	-281.0	-927.0	-176.0	-765.0	1
-56.0	2157.0	-728.0	-1373.0	4215.0	-1758.0	-374.0	1264.0	-982.0	202.0	4626.0	82.0	-3127.0	1349.0	-1427.0	-4561.0	2335.0	1351.0	-3749.0	156.0	0
36.0	3056.0	1364.0	-1934.0	442.0	-754.0	-3226.0	199.0	-1098.0	-397.0	-1691.0	-2035.0	-1392.0	-444.0	-413.0	864.0	977.0	-3588.0	-42.0	-873.0	0
-151.0	-1216.0	-946.0	25.0	3012.0	597.0	1203.0	-2007.0	-98.0	1238.0	-198.0	-509.0	-1306.0	72.0	-92.0	2102.0	1248.0	211.0	-607.0	522.0	1
-1381.0	1579.0	9.0	311.0	-829.0	-393.0	368.0	108.0	-1268.0	-573.0	2481.0	793.0	4953.0	709.0	1806.0	-779.0	-255.0	-1839.0	3185.0	154.0	0
611.0	-547.0	-3299.0	-1158.0	29.0	-2918.0	-1111.0	2296.0	-1893.0	-1542.0	1729.0	-3206.0	-1731.0	-1878.0	833.0	-3374.0	-12.0	538.0	281.0	124.0	0
1092.0	55.0	1303.0	-17.0	1187.0	69.0	96.0	1591.0	31.0	577.0	1434.0	693.0	1414.0	438.0	-368.0	-121.0	1299.0	981.0	615.0	-1278.0	1
-637.0	417.0	288.0	-2294.0	1341.0	-215.0	-209.0	375.0	-1039.0	-178.0	1596.0	-8.0	-108.0	205.0	647.0	-653.0	441.0	-352.0	-1388.0	328.0	1
-304.0	385.0	1369.0	-1219.0	238.0	149.0	175.0	32.0	-718.0	136.0	228.0	-198.0	882.0	-44.0	576.0	2324.0	852.0	-208.0	-391.0	658.0	1
76.0	-1249.0	-225.0	-262.0	74.0	443.0	62.0	471.0	672.0	-675.0	1557.0	-415.0	-243.0	-1022.0	1551.0	-247.0	-54.0	1062.0	1644.0	41.0	1
1053.0	-27.0	-45.0	1406.0	1526.0	673.0	-2309.0	522.0	-109.0	547.0	287.0	-527.0	1643.0	-419.0	113.0	498.0	-349.0	-71.0	1313.0	905.0	1
1348.0	82.0	301.0	-551.0	1668.0	68.0	-35.0	-1274.0	2331.0	-585.0	101.0	1368.0	1214.0	22.0	1794.0	1371.0	348.0	597.0	963.0	588.0	1
1885.0	732.0	-183.0	7.0	1164.0	1246.0	96.0	1924.0	789.0	-25.0	-196.0	52.0	-26.0	412.0	245.0	164.0	1756.0	1518.0	1186.0	61.0	1
129.0	178.0	-361.0	-512.0	1593.0	547.0	-18.0	1299.0	348.0	38.0	-406.0	-472.0	-118.0	-1218.0	1449.0	-307.0	1145.0	171.0	1456.0	344.0	1
1865.0	-167.0	-427.0	2075.0	851.0	-1472.0	216.0	496.0	-966.0	-583.0	543.0	-24.0	1984.0	-722.0	76.0	1898.0	-256.0	102.0	-1742.0	-301.0	1
-2886.0	14.0	1467.0	1216.0	-1865.0	-2575.0	3921.0	-1192.0	1278.0	4774.0	-916.0	-2337.0	3294.0	147.0	144.0	-1002.0	938.0	-151.0	-2435.0	-3226.0	0
327.0	468.0	-3.0	229.0	-129.0	-365.0	-1922.0	1647.0	293.0	87.0	349.0	303.0	-408.0	-307.0	1834.0	-701.0	113.0	-462.0	1758.0	272.0	1
1021.0	-128.0	688.0	-811.0	-2178.0	508.0	4498.0	-2914.0	1056.0	3803.0	-1388.0	1963.0	-3395.0	35.0	-369.0	-1061.0	-16.0	859.0	-603.0	506.0	0
-1702.0	1885.0	2458.0	-275.0	-1522.0	-575.0	855.0	-1495.0	2384.0	-32.0	3008.0	2407.0	101.0	1189.0	2305.0	31.0	-412.0	1138.0	2483.0	1842.0	0
1632.0	-287.0	86.0	-467.0	1509.0	806.0	-486.0	292.0	-152.0	35.0	2538.0	-622.0	831.0	-1871.0	1088.0	165.0	452.0	-192.0	523.0	32.0	1
2274.0	-2142.0	3024.0	-191.0	664.0	-3562.0	1067.0	245.0	2381.0	1203.0	311.0	1306.0	611.0	1923.0	-578.0	1577.0	405.0	-2749.0	2341.0	1208.0	0
376.0	234.0	-31.0	1778.0	-294.0	143.0	87.0	2816.0	-303.0	569.0	548.0	-1006.0	1151.0	-542.0	2034.0	336.0	1014.0	178.0	466.0	1586.0	1
522.0	178.0	-1887.0	-81.0	-1737.0	187.0	369.0	3415.0	1414.0	-4291.0	-2816.0	633.0	3187.0	114.0	1826.0	267.0	-256.0	-369.0	1902.0	1113.0	0
-742.0	-68.0	492.0	-301.0	478.0	362.0	-783.0	1369.0	-436.0	1558.0	1246.0	-38.0	-555.0	-736.0	-139.0	2424.0	811.0	1488.0	511.0	1298.0	1
2998.0	1874.0	987.0	1393.0	-94.0	1311.0	-1897.0	3112.0	673.0	1863.0	-19.0	1393.0	-4967.0	324.0	-1.0	-482.0	3224.0	3461.0	-77.0	15.0	0
1333.0	-76.0	431.0	164.0	178.0	1488.0	9.0	2332.0	674.0	852.0	1992.0	-208.0	1878.0	161.0	-771.0	-557.0	141.0	-1341.0	1575.0	-105.0	1
-18.0	611.0	519.0	1312.0	806.0	41.0	529.0	2.0	-644.0	-83.0	225.0	374.0	-1203.0	-184.0	-247.0	2108.0	-511.0	787.0	2835.0	2368.0	1
-2481.0	98.0	618.0	-1985.0	-125.0	-2669.0	-1818.0	-1004.0	61.0	4196.0	94.0	-143.0	-1488.0	-157.0	-582.0	-597.0	-3154.0	-1745.0	-134.0	-1049.0	0
-1312.0	-21.0	255.0	964.0	-1597.0	-1712.0	194.0	445.0	1293.0	-1162.0	804.0	-1078.0	-1929.0	2417.0	-3157.0	-174.0	-995.0	1611.0	-1853.0	-217.0	0
417.0	-151.0	-1302.0	-207.0	1787.0	1553.0	212.0	-374.0	-415.0	-51.0	42.0	1128.0	-512.0	638.0	857.0	-12.0	1059.0	776.0	1931.0	-522.0	1
-133.0	469.0	798.0	-1752.0	1319.0	-607.0	-1225.0	-704.0	747.0	376.0	501.0	1893.0	-25.0	1046.0	-1784.0	114.0	909.0	624.0	-302.0	-199.0	1
422.0	253.0	-22.0	1899.0	1555.0	62.0	842.0	-262.0	1398.0	1603.0	382.0	1976.0	1815.0	-208.0	-1365.0	-57.0	75.0	715.0	977.0	1317.0	1
-1099.0	-683.0	1401.0	54.0	-1342.0	-431.0	1772.0	679.0	-1932.0	708.0	1579.0	323.0	-143.0	-93.0	518.0	-67.0	-1772.0	422.0	-1386.0	-235.0	1
811.0	-1847.0	3547.0	-73.0	1614.0	-2639.0	-2186.0	-1654.0	3842.0	-99.0	-1291.0	-1332.0	-2219.0	3285.0	948.0	758.0	137.0	-784.0	-2905.0	-4904.0	0
469.0	1216.0	-719.0	3284.0	-176.0	-151.0	288.0	988.0	1764.0	-404.0	3066.0	-289.0	-225.0	4464.0	-125.0	36.0	1557.0	-555.0	-1242.0	1258.0	0
1764.0	129.0	-164.0	67.0	778.0	-1648.0	1814.0	1765.0	-255.0	1457.0	1.0	84.0	1266.0	626.0	-153.0	-1056.0	533.0	-238.0	836.0	-1309.0	1
3295.0	38.0	-762.0	-2121.0	-143.0	-921.0	562.0	-1282.0	451.0	-1953.0	-81.0	1359.0	622.0	-3467.0	1523.0	1876.0	2478.0	-144.0	1105.0	399.0	0
-96.0	131.0	-179.0	1228.0	1974.0	3157.0	92.0	7.0	-1926.0	1843.0	112.0	-1043.0	425.0	-1115.0	846.0	554.0	-645.0	413.0	753.0	1934.0	1
1468.0	969.0	-126.0	-404.0	745.0	496.0	554.0	-55.0	257.0	1445.0	-473.0	737.0	2079.0	1699.0	31.0	179.0	-311.0	-1512.0	135.0	-1.0	1
-298.0	1236.0	-471.0	-8.0	898.0	379.0	15.0	2122.0	733.0	178.0	-86.0	19.0	573.0	-546.0	82.0	199.0	-4.0	1541.0	1151.0	-323.0	1
2166.0	-483.0	-461.0	1225.0	-142.0	23.0	2128.0	2644.0	-861.0	-1344.0	233.0	-1038.0	-2138.0	-21.0	-303.0	954.0	-2298.0	1677.0	-1591.0	-1896.0	0
-256.0	1022.0	333.0	1714.0	1802.0	599.0	767.0	-673.0	715.0	1924.0	112.0	711.0	1418.0	-581.0	-377.0	2197.0	822.0	1222.0	246.0	-1182.0	1
-457.0	1435.0	562.0	-47.0	1862.0	72.0	1709.0	1463.0	681.0	999.0	51.0	1146.0	1004.0	-273.0	466.0	1808.0	-38.0	-376.0	2425.0	1632.0	1
2024.0	1184.0	-916.0	598.0	1036.0	-3419.0	-2764.0	-525.0	-2413.0	-89.0	483.0	486.0	1525.0	-484.0	1295.0	752.0	-2734.0	-233.0	-3476.0	-394.0	0
-2119.0	3068.0	-8.0	-1398.0	-422.0	-136.0	1896.0	-1723.0	-1598.0	-534.0	-2418.0	-3927.0	-89.0	-1072.0	673.0	-422.0	1297.0	47.0	619.0	-4568.0	0
-1142.0	-52.0	-878.0	192.0	45.0	287.0	7.0	537.0	-708.0	547.0	8.0	336.0	764.0	1555.0	442.0	2309.0	1712.0	62.0	1569.0	99.0	1
379.0	-2524.0	1682.0	2611.0	-4204.0	-187.0	-3268.0	-1612.0	1642.0	3535.0	-1772.0	-1094.0	2015.0	889.0	3006.0	-2527.0	53.0	14.0	-152.0	-676.0	0
-694.0	1437.0	2189.0	-1042.0	-1823.0	336.0	-1836.0	-3144.0	-1613.0	1866.0	-1296.0	1278.0	1743.0	-118.0	-298.0	1488.0	154.0	-149.0	-464.0	848.0	0
946.0	-1266.0	1044.0	-76.0	-4261.0	29.0	1002.0	321.0	-842.0	204.0	-2439.0	3058.0	43.0	-958.0	-873.0	1291.0	-3064.0	749.0	-242.0	204.0	0
147.0	232.0	172.0	-411.0	-863.0	3348.0	3902.0	706.0	-2231.0	-1966.0	1119.0	-3418.0	178.0	35.0	-4614.0	-485.0	-136.0	54.0	-327.0	2127.0	0
28.0	1043.0	289.0	139.0	1228.0	1648.0	959.0	814.0	2075.0	318.0	763.0	572.0	-8.0	-1141.0	93.0	-63.0	-486.0	718.0	-944.0	269.0	1
-825.0	-1393.0	359.0	-299.0	541.0	443.0	1027.0	694.0	1098.0	879.0	767.0	1287.0	-605.0	-93.0	115.0	-345.0	2042.0	23.0	401.0	146.0	1
-206.0	552.0	-1518.0	694.0	567.0	4162.0	145.0	1417.0	-2256.0	-616.0	653.0	2481.0	1489.0	-164.0	2241.0	2304.0	-2095.0	-294.0	-45.0	-1203.0	0
571.0	1085.0	-156.0	-553.0	-118.0	817.0	265.0	1322.0	514.0	-273.0	-184.0	128.0	-907.0	476.0	1271.0	908.0	1923.0	321.0	123.0	73.0	1
-423.0	156.0	323.0	-705.0	1473.0	-24.0	-617.0	-432.0	217.0	1939.0	1132.0	2458.0	17.0	362.0	776.0	8.0	-293.0	14.0	406.0	-328.0	1
-104.0	393.0	-227.0	144.0	64.0	193.0	-226.0	-863.0	1888.0	17.0	-2.0	3432.0	251.0	82.0	-1318.0	1648.0	-203.0	199.0	1127.0	-308.0	1
792.0	-107.0	1798.0	66.0	3511.0	-3029.0	694.0	3738.0	-28.0	-179.0	-1621.0	-709.0	-591.0	-3421.0	3878.0	-2438.0	1602.0	192.0	-312.0	268.0	0
126.0	77.0	1443.0	-1368.0	-443.0	-486.0	-1648.0	-806.0	5052.0	-1736.0	-4704.0	-1852.0	1241.0	-64.0	-1043.0	2.0	277.0	-1591.0	1226.0	28.0	0
1403.0	-252.0	-23.0	708.0	1339.0	-2231.0	395.0	2186.0	37.0	12.0	133.0	-226.0	-221.0	795.0	-215.0	2076.0	-453.0	-584.0	41.0	-765.0	1
108.0	1256.0	-137.0	1787.0	1421.0	1455.0	2507.0	902.0	1614.0	798.0	1843.0	1073.0	347.0	618.0	1466.0	117.0	1357.0	303.0	1459.0	-252.0	1
1028.0	-803.0	1922.0	901.0	98.0	42.0	-806.0	2765.0	756.0	1814.0	12.0	1809.0	-148.0	2159.0	862.0	-4.0	-665.0	-1103.0	252.0	1685.0	1
-623.0	-1872.0	123.0	2726.0	-533.0	366.0	1756.0	-156.0	1201.0	199.0	-1292.0	35.0	2233.0	-792.0	781.0	-2207.0	182.0	1413.0	-2257.0	-297.0	0
353.0	1465.0	-3.0	-386.0	-17.0	554.0	5.0	184.0	-1408.0	-696.0	-1052.0	1562.0	805.0	68.0	1269.0	599.0	1492.0	-625.0	778.0	2303.0	1
-123.0	-514.0	-45.0	2319.0	226.0	-12.0	-58.0	79.0	1283.0	-541.0	1349.0	2563.0	3283.0	355.0	1036.0	671.0	264.0	1533.0	367.0	-334.0	1
119.0	-3456.0	3169.0	624.0	152.0	1631.0	-1024.0	-52.0	4645.0	-544.0	-758.0	-843.0	-3826.0	-1244.0	1424.0	-908.0	5268.0	1451.0	2294.0	-481.0	0
1026.0	-277.0	-1309.0	-488.0	987.0	-721.0	593.0	-49.0	372.0	521.0	-545.0	1354.0	1042.0	422.0	433.0	728.0	173.0	-5.0	1402.0	325.0	1
-172.0	-976.0	-1729.0	45.0	-4486.0	405.0	-1166.0	199.0	5015.0	609.0	448.0	-218.0	-4739.0	537.0	-82.0	-1161.0	17.0	1014.0	-1839.0	-2066.0	0
2281.0	993.0	1512.0	-1565.0	1583.0	-47.0	357.0	28.0	42.0	2733.0	-1074.0	1575.0	2096.0	1816.0	-126.0	527.0	2905.0	-786.0	-102.0	1244.0	1
-2937.0	-3297.0	3217.0	-896.0	-9.0	1203.0	-1434.0	17.0	168.0	-1223.0	-766.0	-819.0	3148.0	-2084.0	-191.0	582.0	-607.0	96.0	247.0	2223.0	0
-1769.0	-249.0	2094.0	-722.0	-888.0	2426.0	853.0	295.0	1628.0	601.0	-33.0	151.0	504.0	-2592.0	-326.0	-2081.0	-1018.0	-1263.0	-5084.0	-1.0	0
-186.0	-2729.0	-5.0	648.0	-307.0	-1603.0	4.0	-132.0	-1332.0	-1572.0	-1689.0	-1632.0	-2026.0	1938.0	-507.0	-1674.0	1399.0	157.0	2335.0	-1358.0	0
-1341.0	-828.0	1521.0	-15.0	-576.0	-1351.0	73.0	728.0	327.0	1421.0	1695.0	926.0	784.0	15.0	2859.0	-292.0	585.0	-49.0	613.0	337.0	1
-2854.0	-1158.0	-171.0	-1278.0	1432.0	3519.0	-118.0	2.0	1152.0	-1492.0	-78.0	1534.0	365.0	-315.0	1027.0	-2583.0	3072.0	364.0	4463.0	3023.0	0
3559.0	-1703.0	1619.0	-2621.0	-667.0	-556.0	-3283.0	-335.0	-1323.0	1066.0	1975.0	271.0	-162.0	65.0	-3589.0	-825.0	-1749.0	-112.0	-327.0	1386.0	0
736.0	-277.0	65.0	71.0	743.0	216.0	137.0	1038.0	2829.0	1406.0	688.0	224.0	11.0	349.0	824.0	1026.0	5.0	-218.0	211.0	-1192.0	1
-47.0	2273.0	483.0	-1611.0	856.0	-1492.0	-48.0	1224.0	-553.0	-2127.0	204.0	-688.0	198.0	-983.0	-2521.0	-157.0	1159.0	-2245.0	318.0	-1775.0	0
2618.0	1303.0	1097.0	517.0	1165.0	2104.0	18.0	-1324.0	-1747.0	-73.0	-638.0	995.0	1072.0	1013.0	343.0	906.0	-808.0	-485.0	-1148.0	-215.0	1
376.0	-1412.0	-8.0	1685.0	-2915.0	-3805.0	725.0	389.0	-154.0	1028.0	609.0	783.0	-9.0	-1503.0	2136.0	1685.0	-1414.0	-228.0	-1226.0	-141.0	0
178.0	-1482.0	-734.0	1657.0	-416.0	-86.0	61.0	406.0	-638.0	1172.0	121.0	1531.0	-831.0	-492.0	33.0	404.0	-194.0	583.0	-336.0	306.0	1
-818.0	1227.0	193.0	49.0	1098.0	-3418.0	3439.0	1866.0	-1453.0	-894.0	21.0	-153.0	-3129.0	6025.0	763.0	519.0	-1204.0	-29.0	-198.0	3031.0	0
-28.0	-2101.0	-258.0	13.0	-152.0	-3348.0	2052.0	-2969.0	385.0	-562.0	-509.0	-1648.0	-1584.0	1122.0	546.0	-433.0	2689.0	-206.0	605.0	-21.0	0
251.0	1463.0	-628.0	-1711.0	-225.0	122.0	846.0	-198.0	1323.0	683.0	-209.0	391.0	801.0	-582.0	1856.0	442.0	-186.0	1484.0	1065.0	129.0	1
118.0	1244.0	-2105.0	998.0	1337.0	-2227.0	-158.0	945.0	28.0	1002.0	132.0	-1775.0	1811.0	431.0	1974.0	-1886.0	-324.0	-1282.0	559.0	1895.0	1
633.0	713.0	617.0	314.0	262.0	658.0	-2309.0	2418.0	197.0	1565.0	-135.0	981.0	982.0	607.0	6.0	1753.0	1456.0	-37.0	581.0	1826.0	1
-714.0	1515.0	891.0	1711.0	2001.0	-252.0	-1212.0	631.0	681.0	952.0	949.0	39.0	1623.0	-16.0	-282.0	14.0	-193.0	59.0	1813.0	-414.0	1
653.0	34.0	884.0	688.0	-428.0	3413.0	2761.0	1336.0	2778.0	1261.0	1733.0	5.0	-62.0	968.0	-276.0	2002.0	473.0	2354.0	47.0	-541.0	1
371.0	1284.0	-2846.0	-891.0	3837.0	1388.0	-2285.0	-456.0	777.0	-4306.0	-81.0	-17.0	2122.0	1184.0	-1174.0	807.0	-347.0	-774.0	-186.0	985.0	0
347.0	-1124.0	1656.0	-3351.0	1447.0	1267.0	25.0	1144.0	285.0	-3301.0	-2684.0	-347.0	529.0	-1504.0	744.0	-1652.0	1646.0	-1259.0	2572.0	-79.0	0
833.0	2338.0	-31.0	-75.0	434.0	-471.0	1064.0	-5.0	-148.0	144.0	-1406.0	877.0	-639.0	-342.0	374.0	76.0	-703.0	855.0	891.0	984.0	1
-76.0	-1244.0	-239.0	1476.0	1444.0	1316.0	-921.0	26.0	329.0	-801.0	1618.0	207.0	-309.0	-534.0	308.0	-697.0	202.0	1866.0	-964.0	-578.0	1
92.0	-452.0	38.0	-399.0	-244.0	325.0	804.0	144.0	-45.0	42.0	37.0	205.0	2522.0	1144.0	5.0	-413.0	919.0	-373.0	-1619.0	1981.0	1
